date,ppl,geo,gtype,glat,glon,gbox0,gbox1,gbox2,gbox3,ginfo,desc
1820年,费利克斯·门德尔松·巴托尔迪,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1820年，费利克斯·门德尔松·巴托尔迪时进入柏林声乐学院并且开始作曲。
1835年,费利克斯·门德尔松·巴托尔迪,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1835年，费利克斯·门德尔松·巴托尔迪于受邀担任莱比锡布商大厦管弦乐团指挥家。
1835年,费利克斯·门德尔松·巴托尔迪,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1835年，费利克斯·门德尔松·巴托尔迪于受邀担任莱比锡布商大厦管弦乐团指挥家。
1842年,费利克斯·门德尔松·巴托尔迪,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1842年，费利克斯·门德尔松·巴托尔迪协助罗伯特·舒曼成立莱比锡门德尔松音乐戏剧学院，成为首任校长，这所学校后来成为欧洲重要的音乐学校之一。
1842年,费利克斯·门德尔松·巴托尔迪,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1842年，费利克斯·门德尔松·巴托尔迪协助罗伯特·舒曼成立莱比锡门德尔松音乐戏剧学院，成为首任校长，这所学校后来成为欧洲重要的音乐学校之一。
1842年,罗伯特·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1842年，费利克斯·门德尔松·巴托尔迪协助罗伯特·舒曼成立莱比锡门德尔松音乐戏剧学院，成为首任校长，这所学校后来成为欧洲重要的音乐学校之一。
1842年,罗伯特·舒曼,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1842年，费利克斯·门德尔松·巴托尔迪协助罗伯特·舒曼成立莱比锡门德尔松音乐戏剧学院，成为首任校长，这所学校后来成为欧洲重要的音乐学校之一。
1842年,费利克斯·门德尔松·巴托尔迪,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1842年，费利克斯·门德尔松·巴托尔迪协助罗伯特·舒曼成立莱比锡门德尔松音乐戏剧学院，成为首任校长，这所学校后来成为欧洲重要的音乐学校之一。
1842年,罗伯特·舒曼,欧洲,continent,51.0,10.0,50.99995,51.00005,9.99995,10.00005,欧洲,1842年，费利克斯·门德尔松·巴托尔迪协助罗伯特·舒曼成立莱比锡门德尔松音乐戏剧学院，成为首任校长，这所学校后来成为欧洲重要的音乐学校之一。
1847年11月4日,费利克斯·门德尔松·巴托尔迪,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1847年11月4日，费利克斯·门德尔松·巴托尔迪在莱比锡逝世。
1847年11月4日,费利克斯·门德尔松·巴托尔迪,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1847年11月4日，费利克斯·门德尔松·巴托尔迪在莱比锡逝世。
1742年,让·雅克·卢梭,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1742年，让·雅克·卢梭搬到巴黎。
1745年,让·雅克·卢梭,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1745年，让·雅克·卢梭在巴黎时，与泰蕾兹·勒瓦瑟相识。
1749年10月,让·雅克·卢梭,第戎,administrative,50.803168400000004,6.4820806,50.740979700000004,50.8576045,6.3856331,6.5384131,迪恩-Kreis Düren-Regierungsbezirk Köln-北莱茵-威斯特法伦-德国,在狄德罗的鼓励下，1749年10月，让·雅克·卢梭以论文《论科学与艺术》参加第戎学院征文，获得名次，这使其在法国名声大振。
1749年10月,让·雅克·卢梭,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,在狄德罗的鼓励下，1749年10月，让·雅克·卢梭以论文《论科学与艺术》参加第戎学院征文，获得名次，这使其在法国名声大振。
1756年-1762年,让·雅克·卢梭,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1756年-1762年，让·雅克·卢梭隐居在巴黎近郊，发表《社会契约论》、《爱弥儿》等书。
1765年9月6日,让·雅克·卢梭,英国,administrative,54.70235450000001,-3.2765752999999997,49.674,61.06100000000001,-14.015517000000001,2.0919117,英国,让·雅克·卢梭在Môtiers的住处在1765年9月6日被丢掷石头，因此让·雅克·卢梭和大卫·休谟到英国避难，休谟在Staffordshire的Wootton，朋友的乡间别墅居住。
1765年9月6日,让·雅克·卢梭,Staffordshire,administrative,52.8246942,-2.00745467233481,52.4232438,53.226224,-2.4708418,-1.5853561,Staffordshire-West Midlands-英格兰-英国,让·雅克·卢梭在Môtiers的住处在1765年9月6日被丢掷石头，因此让·雅克·卢梭和大卫·休谟到英国避难，休谟在Staffordshire的Wootton，朋友的乡间别墅居住。
1767年,让·雅克·卢梭,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,让·雅克·卢梭在1767年，曾用假名进入法国。
1770年,让·雅克·卢梭,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1770年，让·雅克·卢梭和泰蕾兹·勒瓦瑟允许进入法国，但不允许出版著作。
1772年,让·雅克·卢梭,立陶宛,administrative,55.35000030000001,23.7499997,53.896789299999995,56.4504213,20.653782999999997,26.835519800000004,立陶宛,1772年，让·雅克·卢梭受邀为立陶宛的新宪法提供建议，因此让·雅克·卢梭写了《论波兰政府》这也是他最后的政治作品。
1772年,让·雅克·卢梭,波兰,administrative,52.0179355,19.195473038804103,49.0020468,55.0336963,14.1229707,24.145783,波兰,1772年，让·雅克·卢梭受邀为立陶宛的新宪法提供建议，因此让·雅克·卢梭写了《论波兰政府》这也是他最后的政治作品。
1778年7月2日,让·雅克·卢梭,Ermenonville,administrative,49.1258749,2.6957344,49.1010348,49.1483641,2.6472532,2.7501617,Ermenonville-桑利-Oise-Hauts-de-France-法国-60950-法国,1778年7月2日，让·雅克·卢梭在Ermenonville逝世。
1893年10月23日,让·阿布西尔,Hainaut,administrative,50.36246120000001,4.1251731786317,49.941742700000006,50.810512,2.8420347,4.6170433,Hainaut-Wallonie-比利时,1893年10月23日，让·阿布西尔在Hainaut出生。
1922年,让·阿布西尔,意大利,administrative,42.6384261,12.674297,35.2889616,47.09214620000001,6.6272658,18.784474600000006,意大利,1922年，让·阿布西尔获罗马大奖，到意大利和法国深造，结识了米约和雅克·伊贝尔。
1922年,雅克·伊贝尔,意大利,administrative,42.6384261,12.674297,35.2889616,47.09214620000001,6.6272658,18.784474600000006,意大利,1922年，让·阿布西尔获罗马大奖，到意大利和法国深造，结识了米约和雅克·伊贝尔。
1922年,让·阿布西尔,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1922年，让·阿布西尔获罗马大奖，到意大利和法国深造，结识了米约和雅克·伊贝尔。
1922年,雅克·伊贝尔,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1922年，让·阿布西尔获罗马大奖，到意大利和法国深造，结识了米约和雅克·伊贝尔。
1974年2月2日,让·阿布西尔,于克勒,city,48.312777000000004,-99.573468,48.309782,48.316319,-99.579327,-99.567826,约克-Benson County-北达科他州-美国,1974年2月2日，让·阿布西尔在于克勒逝世。
1683年9月25日,让·菲利普·拉莫,第戎,administrative,50.803168400000004,6.4820806,50.740979700000004,50.8576045,6.3856331,6.5384131,迪恩-Kreis Düren-Regierungsbezirk Köln-北莱茵-威斯特法伦-德国,1683年9月25日，让·菲利普·拉莫在第戎出生。
1701年,让·菲利普·拉莫,意大利,administrative,42.6384261,12.674297,35.2889616,47.09214620000001,6.6272658,18.784474600000006,意大利,1701年，让·菲利普·拉莫的父亲终于同意他从事音乐，并且将他送往意大利，他在米兰逗留了几个月。
1701年,让·菲利普·拉莫,米兰,city,45.4667971,9.1904984,45.3867381,45.535848200000004,9.0408867,9.2781103,米兰-LOM-意大利,1701年，让·菲利普·拉莫的父亲终于同意他从事音乐，并且将他送往意大利，他在米兰逗留了几个月。
1709年,让·菲利普·拉莫,第戎,administrative,50.803168400000004,6.4820806,50.740979700000004,50.8576045,6.3856331,6.5384131,迪恩-Kreis Düren-Regierungsbezirk Köln-北莱茵-威斯特法伦-德国,1709年，让·菲利普·拉莫重回第戎，并且继任了父亲在巴黎圣母院的工作。
1722年,让·菲利普·拉莫,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1722年，让·菲利普·拉莫前往巴黎，并在那里定居。
1764年9月12日,让·菲利普·拉莫,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1764年9月12日，让·菲利普·拉莫在巴黎逝世。
1711年12月25日,让·约瑟夫·卡桑尼·德·蒙东维尔,德勒,administrative,51.0834196,10.4234469,47.2701114,55.099160999999995,5.8663153,15.041931900000002,德国,1711年12月25日，让·约瑟夫·卡桑尼·德·蒙东维尔在德勒出生。
1731年,让·约瑟夫·卡桑尼·德·蒙东维尔,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1731年，让·约瑟夫·卡桑尼·德·蒙东维尔去了巴黎。
1772年10月8日,让·约瑟夫·卡桑尼·德·蒙东维尔,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1772年10月8日，让·约瑟夫·卡桑尼·德·蒙东维尔在巴黎逝世。
1697年5月10日,让·玛丽·勒克莱尔,里昂,city,45.75781370000001,4.8320114,45.7073666,45.808262799999994,4.771813400000001,4.8983774,里昂-Lyon-Métropole de Lyon-Circonscription départementale du Rhône-Auvergne-Rhône-Alpes-法国-法国,1697年5月10日，让·玛丽·勒克莱尔在里昂出生。
1723年,让·玛丽·勒克莱尔,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1723年，让·玛丽·勒克莱尔移居巴黎，成为一名受公众欢迎的小提琴家。
1738年,让·玛丽·勒克莱尔,海牙,city,52.0799838,4.3113461,52.0148484,52.1350362,4.1849984,4.422489700000002,海牙-Zuid-Holland-Nederland-荷兰,1738年，让·玛丽·勒克莱尔接受荷兰奥伦治·拿索王朝的聘请前往海牙任职。
1743年,让·玛丽·勒克莱尔,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1743年，让·玛丽·勒克莱尔回巴黎。
1764年10月22日,让·玛丽·勒克莱尔,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1764年10月22日，让·玛丽·勒克莱尔在巴黎逝世。
1835年,西吉斯蒙德·塔尔贝格,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1835年，西吉斯蒙德·塔尔贝格移居巴黎，并获得了巨大的成功，这引起了李斯特·费伦茨的不安，引发了音乐史上的一次著名决斗。
1835年,李斯特·费伦茨,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1835年，西吉斯蒙德·塔尔贝格移居巴黎，并获得了巨大的成功，这引起了李斯特·费伦茨的不安，引发了音乐史上的一次著名决斗。
1843年,西吉斯蒙德·塔尔贝格,北美洲,continent,51.0000002,-109.00000020000002,50.9999502,51.000050200000004,-109.0000502,-108.99995020000001,北美洲,这次竞争一直持续到1843年，西吉斯蒙德·塔尔贝格自认失败，远赴北美洲演出。
1861年,西吉斯蒙德·塔尔贝格,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1861年，西吉斯蒙德·塔尔贝格随母移居维也纳。
1871年4月27日,西吉斯蒙德·塔尔贝格,那不勒斯,city,40.8359336,14.2487826,40.791193,40.916123,14.132099900000002,14.3537121,那不勒斯-NA-CAM-意大利,1871年4月27日，西吉斯蒙德·塔尔贝格在那不勒斯逝世。
1854年7月3日,莱奥什·雅纳切克,Hukvaldy,administrative,49.6238084,18.2218883,49.5987059,49.6557188,18.1833608,18.2630002,Hukvaldy-okres Frýdek-Místek-Moravskoslezský kraj-Moravskoslezsko-捷克,1854年7月3日，莱奥什·雅纳切克在Hukvaldy出生。
1874年-1875年,莱奥什·雅纳切克,布拉格,city,50.0874654,14.4212535,49.9419006,50.1774301,14.2244355,14.7067869,布拉格-okres Hlavní město Praha-Hlavní město Praha-Praha-捷克,1874年-1875年，莱奥什·雅纳切克在布拉格上管风琴学校，接受František Skuherský和František Blažek的指导，原先他决定学习钢琴与管风琴，但最后决定投身作曲。
1879年-1880年,莱奥什·雅纳切克,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1879年-1880年，莱奥什·雅纳切克在莱比锡门德尔松音乐戏剧学院学习，在Oskar Paul和Leo Grill地指导下学习钢琴、管风琴以及作曲。
1879年-1880年,莱奥什·雅纳切克,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1879年-1880年，莱奥什·雅纳切克在莱比锡门德尔松音乐戏剧学院学习，在Oskar Paul和Leo Grill地指导下学习钢琴、管风琴以及作曲。
1880年,莱奥什·雅纳切克,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1880年，莱奥什·雅纳切克短暂在维也纳Franz Krenn底下学习，因为曲子及风格得不到认同因此最终离开了维也纳并回到布尔诺。
1880年,莱奥什·雅纳切克,布尔诺,administrative,40.9210826,14.532740200000001,40.857092200000004,40.9829869,14.4530505,14.5743631,诺拉-NA-CAM-80035-意大利,1880年，莱奥什·雅纳切克短暂在维也纳Franz Krenn底下学习，因为曲子及风格得不到认同因此最终离开了维也纳并回到布尔诺。
1919年,莱奥什·雅纳切克,布尔诺,administrative,40.9210826,14.532740200000001,40.857092200000004,40.9829869,14.4530505,14.5743631,诺拉-NA-CAM-80035-意大利,1919年，莱奥什·雅纳切克成为布尔诺一所新建立的私立音乐学院的音乐指导。
1928年8月12日,莱奥什·雅纳切克,俄斯特拉发,city,49.8349139,18.2820084,49.7257571,49.9137759,18.098411,18.3763003,俄斯特拉发-okres Ostrava-město-Moravskoslezský kraj-Moravskoslezsko-捷克,1928年8月12日，莱奥什·雅纳切克在俄斯特拉发逝世。
1839年3月21日,莫杰斯特·彼得罗维奇·穆索尔斯基,Pskov,city,57.817398,28.334367999999998,57.7442228,57.8789375,28.254525800000003,28.4635696,Псков-городской округ Псков-普斯科夫州-Северо-Западный федеральный округ-180000-俄罗斯,1839年3月21日，莫杰斯特·彼得罗维奇·穆索尔斯基在Pskov出生。
1852年,莫杰斯特·彼得罗维奇·穆索尔斯基,圣彼得堡,city,59.938732,30.316229,59.7441481,60.0907368,30.0433427,30.56716620000001,圣彼得堡-Центральный район-Санкт-Петербург-Северо-Западный федеральный округ-190000-俄罗斯,1852年，莫杰斯特·彼得罗维奇·穆索尔斯基进入圣彼得堡军事学院学习，当时他非常喜欢历史和哲学。
